"","metadata","value","coef","stderr","N","N.not.0","pval","qval","Site","ID","pwy","Type","pheno_Count","pair"
"1928","Body_sites_affected_by_eczema","Face and scalp",-0.923931633945051,0.27328639387268,396,392,0.000879014440381643,0.00967803777793931,"Ub","PWY-7184","pyrimidine deoxyribonucleotides de novo biosynthesis I","conserved",6,"PWY-7184-Body_sites_affected_by_eczema"
"1929","Body_sites_affected_by_eczema","Face and scalp",-0.873929518804656,0.270431590284199,396,392,0.00145358606079029,0.0150180929503451,"Ub","PWY0-166","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)","conserved",6,"PWY0-166-Body_sites_affected_by_eczema"
"1930","Body_sites_affected_by_eczema","Face and scalp",-1.30910247174177,0.41061869637054,396,391,0.00167796195394451,0.0170932572878459,"Ub","PWY-7199","pyrimidine deoxyribonucleosides salvage","conserved",6,"PWY-7199-Body_sites_affected_by_eczema"
"1931","Body_wash_last_time","Yesterday evening",-0.912342002074666,0.342730106640023,396,372,0.00842039562021967,0.0371588308746536,"Ub","PWY-5695","urate biosynthesis/inosine 5'-phosphate degradation","variable",72,"PWY-5695-Body_wash_last_time"
"1932","Body_wash_last_time","Yesterday evening",-0.838771999163851,0.326615706066953,396,376,0.0109806642253375,0.0448274307326513,"Ub","PWY0-1479","tRNA processing","variable",72,"PWY0-1479-Body_wash_last_time"
"1933","Body_wash_last_time","Yesterday evening",-0.692151798526167,0.271437526564398,396,382,0.0115491806298277,0.0467977951171459,"Ub","PWY-7663","gondoate biosynthesis (anaerobic)","conserved",72,"PWY-7663-Body_wash_last_time"
"1934","Creases_affected_by_itchy_skin","Yes",1.51584173245374,0.511354770268229,396,331,0.00341578793027807,0.0164743754159429,"Ub","PWY0-1298","superpathway of pyrimidine deoxyribonucleosides degradation","variable",25,"PWY0-1298-Creases_affected_by_itchy_skin"
"1935","Creases_affected_by_itchy_skin","Yes",1.05164916579182,0.388218910696203,396,374,0.00735887816722082,0.031830068262979,"Ub","TRPSYN-PWY","L-tryptophan biosynthesis","variable",25,"TRPSYN-PWY-Creases_affected_by_itchy_skin"
"1936","Creases_affected_by_itchy_skin","Yes",1.10023682446649,0.421396784713339,396,358,0.00973971102156538,0.0399108459154371,"Ub","PWY-5484","glycolysis II (from fructose 6-phosphate)","variable",25,"PWY-5484-Creases_affected_by_itchy_skin"
"1937","Creases_affected_by_itchy_skin","Yes",1.06998515392347,0.427836270184608,396,359,0.0132204879664244,0.0493504516554884,"Ub","GLYCOLYSIS","glycolysis I (from glucose 6-phosphate)","variable",25,"GLYCOLYSIS-Creases_affected_by_itchy_skin"
"1938","Current_skin_condition_severity","Moderate",-0.623609476325331,0.18126443196466,396,389,0.000713892715532453,0.00539307071238873,"Ub","HISTSYN-PWY","L-histidine biosynthesis","conserved",17,"HISTSYN-PWY-Current_skin_condition_severity"
"1939","Current_skin_condition_severity","Moderate",-0.833569298508816,0.256365672002739,396,391,0.00135728564841544,0.00995777836289406,"Ub","PWY-6147","6-hydroxymethyl-dihydropterin diphosphate biosynthesis I","conserved",17,"PWY-6147-Current_skin_condition_severity"
"1940","Current_skin_condition_severity","Moderate",-0.539671463916024,0.19528006694651,396,392,0.00627788247568577,0.0407661645016872,"Ub","PWY-6270","isoprene biosynthesis I","conserved",17,"PWY-6270-Current_skin_condition_severity"
"1941","Current_skin_condition_severity","Moderate",-0.542171395635616,0.198498243316754,396,392,0.00689959018025468,0.0444252093462812,"Ub","PWY-7560","methylerythritol phosphate pathway II","conserved",17,"PWY-7560-Current_skin_condition_severity"
"1942","Currently_have_acne","Yes",-0.890364196903683,0.229819721123895,396,393,0.000146515650840181,0.000917827927676994,"Ub","PWY-4981","L-proline biosynthesis II (from arginine)","conserved",17,"PWY-4981-Currently_have_acne"
"1943","Currently_have_acne","Yes",-1.14223699357968,0.358448525526227,396,388,0.00167988791932266,0.00859660954019577,"Ub","PWY-7234","inosine-5'-phosphate biosynthesis III","conserved",17,"PWY-7234-Currently_have_acne"
"1944","Currently_have_acne","Yes",-0.839212341213273,0.294951752859626,396,393,0.00491741867552724,0.0234060539577498,"Ub","PWY-6123","inosine-5'-phosphate biosynthesis I","conserved",17,"PWY-6123-Currently_have_acne"
"1945","Currently_have_acne","Yes",-1.51688564388382,0.544128368916892,396,368,0.0058442157185535,0.0269923522594208,"Ub","PWY-6803","phosphatidylcholine acyl editing","variable",17,"PWY-6803-Currently_have_acne"
"1946","Currently_have_acne","Yes",-0.770910047928793,0.280053505722072,396,391,0.0064745549220639,0.0297774888820661,"Ub","PWY-724","superpathway of L-lysine, L-threonine and L-methionine biosynthesis II","conserved",17,"PWY-724-Currently_have_acne"
"1947","Currently_have_acne","Yes",-1.21048650753756,0.445057235340744,396,386,0.0071303833268947,0.0319594177391449,"Ub","PWY0-1319","CDP-diacylglycerol biosynthesis II","conserved",17,"PWY0-1319-Currently_have_acne"
"1948","Currently_have_acne","Yes",-1.20078311369317,0.44450601341144,396,386,0.007522874445276,0.0333330615664668,"Ub","PWY-5667","CDP-diacylglycerol biosynthesis I","conserved",17,"PWY-5667-Currently_have_acne"
"1949","Currently_have_acne","Yes",-1.04024729057567,0.405597412269522,396,385,0.011086352313192,0.046477400082228,"Ub","PWY-5920","superpathway of heme biosynthesis from glycine","conserved",17,"PWY-5920-Currently_have_acne"
"1950","Currently_have_acne","Yes",-0.822319962967087,0.321006132293397,396,391,0.0111815115862661,0.0465185024008781,"Ub","PWY-6124","inosine-5'-phosphate biosynthesis II","conserved",17,"PWY-6124-Currently_have_acne"
"1951","Currently_have_psoriasis","Yes",-2.15870469137813,0.840700870518643,396,373,0.010994852704111,0.0457419444560345,"Ub","PWY-6700","queuosine biosynthesis","variable",5,"PWY-6700-Currently_have_psoriasis"
"1952","Ethnicity","South Asian",-1.31831127134732,0.311915795109318,396,391,3.62509690865004e-05,0.00526847417390473,"Ub","NONOXIPENT-PWY","pentose phosphate pathway (non-oxidative branch)","conserved",40,"NONOXIPENT-PWY-Ethnicity"
"1953","Ever_had_acne","Yes",-0.771773778337044,0.274239713847728,396,364,0.00539598541781637,0.0252430219116732,"Ub","PWY-1269","CMP-3-deoxy-D-manno-octulosonate biosynthesis I","variable",96,"PWY-1269-Ever_had_acne"
"1954","Gender","Male",1.14080490782966,0.143884463321399,396,391,1.61506154972763e-13,1.76041708920312e-11,"Ub","PWY-7199","pyrimidine deoxyribonucleosides salvage","conserved",96,"PWY-7199-Gender"
"1955","Gender","Male",-1.75696344748831,0.246825941438409,396,374,2.01479926565313e-11,8.78452479824764e-10,"Ub","PWY-4984","urea cycle","variable",96,"PWY-4984-Gender"
"1956","Gender","Male",-1.82628013260643,0.259774330031946,396,379,3.30610254428347e-11,1.20121725775633e-09,"Ub","PWY0-1586","peptidoglycan maturation (meso-diaminopimelate containing)","variable",96,"PWY0-1586-Gender"
"1957","Gender","Male",0.672893875965804,0.0974253030259833,396,394,6.66917474193232e-11,1.87915236123206e-09,"Ub","PWY-3841","folate transformations II","conserved",96,"PWY-3841-Gender"
"1958","Gender","Male",0.870739411886087,0.127470205091088,396,393,1.02486044385254e-10,2.03108706145321e-09,"Ub","PWY-6151","S-adenosyl-L-methionine cycle I","conserved",96,"PWY-6151-Gender"
"1959","Gender","Male",0.721565433251263,0.106953538678768,396,389,1.65010311433597e-10,2.99768732437702e-09,"Ub","HISTSYN-PWY","L-histidine biosynthesis","conserved",96,"HISTSYN-PWY-Gender"
"1960","Gender","Male",0.869900888604791,0.130162335244841,396,394,2.34964043207114e-10,3.58764599074852e-09,"Ub","PWY-6897","thiamin salvage II","conserved",96,"PWY-6897-Gender"
"1961","Gender","Male",0.694683657398235,0.105623468834029,396,395,4.22163517352437e-10,4.63870346194706e-09,"Ub","COA-PWY-1","coenzyme A biosynthesis II (mammalian)","conserved",96,"COA-PWY-1-Gender"
"1962","Gender","Male",-1.79425598816019,0.273382805249894,396,364,4.55115217216452e-10,4.63870346194706e-09,"Ub","PWY-1269","CMP-3-deoxy-D-manno-octulosonate biosynthesis I","variable",96,"PWY-1269-Gender"
"1963","Gender","Male",0.595561537030211,0.0905840300949251,396,395,4.27438288674866e-10,4.63870346194706e-09,"Ub","PWY-7228","superpathway of guanosine nucleotides de novo biosynthesis I","conserved",96,"PWY-7228-Gender"
"1964","Gender","Male",0.856641464981696,0.130382929176783,396,394,4.38522899583324e-10,4.63870346194706e-09,"Ub","PWY-7357","thiamin formation from pyrithiamine and oxythiamine (yeast)","conserved",96,"PWY-7357-Gender"
"1965","Gender","Male",0.641660117313432,0.098206191861533,396,394,5.34812266760663e-10,4.84162819803588e-09,"Ub","NONMEVIPP-PWY","methylerythritol phosphate pathway I","conserved",96,"NONMEVIPP-PWY-Gender"
"1966","Gender","Male",0.509075528966825,0.077989650387929,396,395,5.53265445858617e-10,4.84162819803588e-09,"Ub","PWY-7208","superpathway of pyrimidine nucleobases salvage","conserved",96,"PWY-7208-Gender"
"1967","Gender","Male",-1.57819847090402,0.24179019946251,396,382,5.55232591517876e-10,4.84162819803588e-09,"Ub","PWY-7663","gondoate biosynthesis (anaerobic)","conserved",96,"PWY-7663-Gender"
"1968","Gender","Male",0.630811945509951,0.0973625084005165,396,392,7.21145854722148e-10,6.04653062805494e-09,"Ub","PWY-7184","pyrimidine deoxyribonucleotides de novo biosynthesis I","conserved",96,"PWY-7184-Gender"
"1969","Gender","Male",0.613062922605703,0.0960119864662039,396,392,1.20073745380713e-09,9.34859874749835e-09,"Ub","PWY0-166","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)","conserved",96,"PWY0-166-Gender"
"1970","Gender","Male",-1.93196050213617,0.304012141027755,396,348,1.4324769281555e-09,9.59548050053172e-09,"Ub","PWY0-1061","superpathway of L-alanine biosynthesis","variable",96,"PWY0-1061-Gender"
"1971","Gender","Male",0.671664689131805,0.106701952732849,396,394,1.95880835494179e-09,1.18616728160364e-08,"Ub","UDPNAGSYN-PWY","UDP-N-acetyl-D-glucosamine biosynthesis I","conserved",96,"UDPNAGSYN-PWY-Gender"
"1972","Gender","Male",0.712683559096814,0.113834852320491,396,392,2.35272894740022e-09,1.33594994434957e-08,"Ub","PWY-7560","methylerythritol phosphate pathway II","conserved",96,"PWY-7560-Gender"
"1973","Gender","Male",0.559397848828865,0.0897942088674352,396,396,2.77511024277072e-09,1.4404143641048e-08,"Ub","PWY-7221","guanosine ribonucleotides de novo biosynthesis","conserved",96,"PWY-7221-Gender"
"1974","Gender","Male",-1.59461548246313,0.257874364197521,396,374,3.54993986897102e-09,1.71974864763485e-08,"Ub","FASYN-ELONG-PWY","fatty acid elongation -- saturated","variable",96,"FASYN-ELONG-PWY-Gender"
"1975","Gender","Male",0.621185253620372,0.100763958346692,396,395,3.91394275340981e-09,1.77758233384029e-08,"Ub","PWY-7220","adenosine deoxyribonucleotides de novo biosynthesis II","conserved",96,"PWY-7220-Gender"
"1976","Gender","Male",0.621185253620372,0.100763958346692,396,395,3.91394275340981e-09,1.77758233384029e-08,"Ub","PWY-7222","guanosine deoxyribonucleotides de novo biosynthesis II","conserved",96,"PWY-7222-Gender"
"1977","Gender","Male",-1.5282414175303,0.24991079369212,396,386,5.1030023663358e-09,2.22490903172241e-08,"Ub","PWY0-1319","CDP-diacylglycerol biosynthesis II","conserved",96,"PWY0-1319-Gender"
"1978","Gender","Male",-1.85744604703089,0.304017049994555,396,372,5.23470348917507e-09,2.23757913851013e-08,"Ub","PWY-5695","urate biosynthesis/inosine 5'-phosphate degradation","variable",96,"PWY-5695-Gender"
"1979","Gender","Male",-1.51773557552678,0.249862395046458,396,386,6.32640743998539e-09,2.60218268286192e-08,"Ub","PWY-5667","CDP-diacylglycerol biosynthesis I","conserved",96,"PWY-5667-Gender"
"1980","Gender","Male",-1.71709712874308,0.282572695496393,396,364,6.24330548016241e-09,2.60218268286192e-08,"Ub","PWYG-321","mycolate biosynthesis","variable",96,"PWYG-321-Gender"
"1981","Gender","Male",0.920776458076019,0.152171574706986,396,394,7.13661576289412e-09,2.88107821539059e-08,"Ub","COA-PWY","coenzyme A biosynthesis I","conserved",96,"COA-PWY-Gender"
"1982","Gender","Male",0.536531784541235,0.0889028909013128,396,396,7.75746685306107e-09,3.07477777084966e-08,"Ub","PWY-7219","adenosine ribonucleotides de novo biosynthesis","conserved",96,"PWY-7219-Gender"
"1983","Gender","Male",0.675146027257907,0.112211343568527,396,392,8.53118087098282e-09,3.22826127286644e-08,"Ub","PWY-6270","isoprene biosynthesis I","conserved",96,"PWY-6270-Gender"
"1984","Gender","Male",-1.7413949665937,0.289488456379875,396,360,8.58895201037861e-09,3.22826127286644e-08,"Ub","PWY-6703","preQ0 biosynthesis","variable",96,"PWY-6703-Gender"
"1985","Gender","Male",-1.78148602633039,0.297250054669874,396,362,9.64790649992147e-09,3.44794035570964e-08,"Ub","PWY0-1261","anhydromuropeptides recycling","variable",96,"PWY0-1261-Gender"
"1986","Gender","Male",-0.775365896172018,0.129359626265252,396,395,9.60195061513638e-09,3.44794035570964e-08,"Ub","THRESYN-PWY","superpathway of L-threonine biosynthesis","conserved",96,"THRESYN-PWY-Gender"
"1987","Gender","Male",-1.58781744132157,0.266170328507092,396,366,1.11265818117119e-08,3.78999192961438e-08,"Ub","PWY-5989","stearate biosynthesis II (bacteria and plants)","variable",96,"PWY-5989-Gender"
"1988","Gender","Male",-1.35464634568097,0.227199071719925,396,384,1.13143269646705e-08,3.79465119738181e-08,"Ub","PWY-5154","L-arginine biosynthesis III (via N-acetyl-L-citrulline)","conserved",96,"PWY-5154-Gender"
"1989","Gender","Male",-1.39974124086763,0.235323260598124,396,382,1.21612836846789e-08,4.01690885342424e-08,"Ub","CITRULBIO-PWY","L-citrulline biosynthesis","conserved",96,"CITRULBIO-PWY-Gender"
"1990","Gender","Male",0.477215737252761,0.0803651737286627,396,395,1.28258249165265e-08,4.17317885343699e-08,"Ub","PWY-7197","pyrimidine deoxyribonucleotide phosphorylation","conserved",96,"PWY-7197-Gender"
"1991","Gender","Male",-1.57731692171827,0.266528072770009,396,373,1.42172146471239e-08,4.55787175451915e-08,"Ub","PWY-6700","queuosine biosynthesis","variable",96,"PWY-6700-Gender"
"1992","Gender","Male",-1.37873845405583,0.233763468084156,396,380,1.58219321910107e-08,4.99881335889904e-08,"Ub","TCA-GLYOX-BYPASS","superpathway of glyoxylate bypass and TCA","variable",96,"TCA-GLYOX-BYPASS-Gender"
"1993","Gender","Male",-1.43091857952657,0.243362298873167,396,382,1.73260521681845e-08,5.39582767523461e-08,"Ub","HEMESYN2-PWY","heme biosynthesis II (anaerobic)","conserved",96,"HEMESYN2-PWY-Gender"
"1994","Gender","Male",0.554460890898397,0.0948011225849261,396,394,2.03151164137894e-08,6.23759912423393e-08,"Ub","DAPLYSINESYN-PWY","L-lysine biosynthesis I","conserved",96,"DAPLYSINESYN-PWY-Gender"
"1995","Gender","Male",-1.62108660726953,0.277424408496622,396,368,2.09184449938592e-08,6.33364028980737e-08,"Ub","PWY-6282","palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)","variable",96,"PWY-6282-Gender"
"1996","Gender","Male",-1.71955499479155,0.295210933814891,396,363,2.29550463211932e-08,6.85506862742482e-08,"Ub","PWY-7279","aerobic respiration II (cytochrome c) (yeast)","variable",96,"PWY-7279-Gender"
"1997","Gender","Male",-1.61682999636492,0.278599282470592,396,354,2.57624254705936e-08,7.58947128728299e-08,"Ub","PWY-6969","TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)","variable",96,"PWY-6969-Gender"
"1998","Gender","Male",-1.63390845753208,0.28324358364999,396,368,3.06133149489406e-08,8.8982702118254e-08,"Ub","PWY-7664","oleate biosynthesis IV (anaerobic)","variable",96,"PWY-7664-Gender"
"1999","Gender","Male",-1.55893136853941,0.270685075165407,396,380,3.20404995808968e-08,9.19056435346777e-08,"Ub","FASYN-INITIAL-PWY","superpathway of fatty acid biosynthesis initiation (E. coli)","conserved",96,"FASYN-INITIAL-PWY-Gender"
"2000","Gender","Male",0.931019147076776,0.162262662291848,396,392,3.57467532899851e-08,1.01205093730088e-07,"Ub","PWY-4242","pantothenate and coenzyme A biosynthesis III","conserved",96,"PWY-4242-Gender"
"2001","Gender","Male",0.533236968731107,0.0931714262452894,396,393,3.84367307259473e-08,1.07425734593032e-07,"Ub","PWY-5097","L-lysine biosynthesis VI","conserved",96,"PWY-5097-Gender"
"2002","Gender","Male",-1.44523382794959,0.252716081828389,396,376,3.97839569688033e-08,1.09783577458217e-07,"Ub","PWY-5690","TCA cycle II (plants and fungi)","variable",96,"PWY-5690-Gender"
"2003","Gender","Male",-0.902841308540056,0.158285918445175,396,393,4.23796210837668e-08,1.15484467453265e-07,"Ub","PWY-3001","superpathway of L-isoleucine biosynthesis I","conserved",96,"PWY-3001-Gender"
"2004","Gender","Male",-1.63375743409758,0.28722023778023,396,368,4.59492233677205e-08,1.2366581103905e-07,"Ub","PWY0-862","(5Z)-dodec-5-enoate biosynthesis","variable",96,"PWY0-862-Gender"
"2005","Gender","Male",-1.28885968496271,0.227440719497305,396,382,5.10461941714219e-08,1.34073136498433e-07,"Ub","PWY-6385","peptidoglycan biosynthesis III (mycobacteria)","conserved",96,"PWY-6385-Gender"
"2006","Gender","Male",-1.03967770331798,0.184753412781602,396,388,6.22460667905161e-08,1.59642853650971e-07,"Ub","GLUTORN-PWY","L-ornithine biosynthesis","conserved",96,"GLUTORN-PWY-Gender"
"2007","Gender","Male",-0.94141044607127,0.168192341558222,396,392,7.2344267732734e-08,1.83384306578326e-07,"Ub","SER-GLYSYN-PWY","superpathway of L-serine and glycine biosynthesis I","conserved",96,"SER-GLYSYN-PWY-Gender"
"2008","Gender","Male",-1.60475521228181,0.286901447036749,396,365,7.36861211644245e-08,1.84638786366029e-07,"Ub","ASPASN-PWY","superpathway of L-aspartate and L-asparagine biosynthesis","variable",96,"ASPASN-PWY-Gender"
"2009","Gender","Male",-1.60638120534097,0.287980299736754,396,369,7.94985881116142e-08,1.9693968418559e-07,"Ub","PWY-5973","cis-vaccenate biosynthesis","variable",96,"PWY-5973-Gender"
"2010","Gender","Male",-1.63793553758237,0.29432904132588,396,369,8.48615325108688e-08,2.07863079633364e-07,"Ub","PWY-7388","octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)","variable",96,"PWY-7388-Gender"
