"","ID","metadata","Dermotype_size","coef","stderr","N","N.not.0","pval","qval","Site","class","Superclass1","Superclass2","Superclass3","Superclass4","label_1","label_2","pwy","prev","HighPrev","Type","ave_abund","rank","percentile","Subclass"
"1608","COA-PWY","binary_outcome","Ub-2",-1.2631068334255,0.095526538030883,396,394,3.63879594686512e-33,7.93257516416596e-31,"Ub","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","coenzyme A biosynthesis I",0.992481203007519,"Y","conserved",0.0068503257273845,59,0.891385767790262,"Cofactor Syn"
"1609","COA-PWY-1","binary_outcome","Ub-2",-0.610089166173833,0.0690333549727424,396,395,3.58792742232106e-17,1.70036560449129e-15,"Ub","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","coenzyme A biosynthesis II (mammalian)",1,"Y","conserved",0.0138184091957751,4,0.99438202247191,"Cofactor Syn"
"1610","COMPLETE-ARO-PWY","binary_outcome","Ub-2",0.957571610764538,0.154883212751944,396,389,1.69934127190471e-09,2.05809109597348e-08,"Ub","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of aromatic amino acid biosynthesis",0.992481203007519,"Y","conserved",0.00990858598889161,20,0.964419475655431,"Amino acid metabolism"
"1611","DAPLYSINESYN-PWY","binary_outcome","Ub-2",-0.708895286603388,0.0510267522286879,396,394,2.69430416134619e-35,9.78930511955782e-33,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","LYSINE-SYN","Amino-Acid-Syn","Lysine-Syn","L-lysine biosynthesis I",0.992481203007519,"Y","conserved",0.00913654072036118,37,0.932584269662921,"Amino acid metabolism"
"1612","DENOVOPURINE2-PWY","binary_outcome","Ub-2",1.51435190314959,0.30964412865944,396,337,1.51136532166873e-06,7.69807570382672e-06,"Ub","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of purine nucleotides de novo biosynthesis II",0.932330827067669,"N","all_low",0.00253195559534659,128,0.762172284644195,"Nucleotide metabolism"
"1613","DTDPRHAMSYN-PWY","binary_outcome","Ub-2",1.76256037954847,0.277325204883472,396,349,6.69780592615301e-10,8.97490616664162e-09,"Ub","Biosynthesis|Carbohydrates-Biosynthesis|CARBO-BIOSYNTHESIS|SUGAR-NUCLEOTIDES|dTDP-Sugar-Biosynthesis|dTDP-L-Rhamnose-Biosynthesis","Biosynthesis","Carbohydrates-Biosynthesis","CARBO-BIOSYNTHESIS","SUGAR-NUCLEOTIDES","Carbohydrates-Syn","Carbo-Syn","dTDP-L-rhamnose biosynthesis I",0.947368421052632,"N","all_low",0.00166131207246022,156,0.709737827715356,"Carbohydrate metabolism"
"1614","ENTBACSYN-PWY","binary_outcome","Ub-2",0.584425408806685,0.216360703805411,396,115,0.00727339464046538,0.0192895380975846,"Ub","Biosynthesis|Siderophores-Biosynthesis","Biosynthesis","Siderophores-Biosynthesis",NA,NA,"Siderophores-Syn"," ","enterobactin biosynthesis",0.398496240601504,"N","all_low",0.000609569052417284,212,0.604868913857678,"Siderophores Syn"
"1615","FAO-PWY","binary_outcome","Ub-2",1.47049173837454,0.250946050057556,396,371,1.00528946121953e-08,9.52839576286339e-08,"Ub","Degradation|Fatty-Acid-and-Lipid-Degradation|Fatty-Acid-Degradation","Degradation","Fatty-Acid-and-Lipid-Degradation","Fatty-Acid-Degradation",NA,"Fatty-Acid&Lipid-Deg","Fatty-Acid-Deg","fatty acid &beta;-oxidation I",0.962406015037594,"Y","variable",0.00380687395604679,96,0.822097378277154,"Lipid metabolism"
"1616","FASYN-ELONG-PWY","binary_outcome","Ub-2",1.37185626409088,0.224158216173297,396,374,2.42054157974201e-09,2.80679821480722e-08,"Ub","Biosynthesis|Lipid-Biosynthesis|Fatty-acid-biosynthesis","Biosynthesis","Lipid-Biosynthesis","Fatty-acid-biosynthesis",NA,"Lipid-Syn","Fatty-Acid-Syn","fatty acid elongation -- saturated",0.962406015037594,"Y","variable",0.00309244497626023,105,0.805243445692884,"Lipid metabolism"
"1617","FASYN-INITIAL-PWY","binary_outcome","Ub-2",1.2234880839503,0.223069431474895,396,380,7.4861721911421e-08,5.29865434308109e-07,"Ub","Biosynthesis|Lipid-Biosynthesis|Fatty-acid-biosynthesis","Biosynthesis","Lipid-Biosynthesis","Fatty-acid-biosynthesis",NA,"Lipid-Syn","Fatty-Acid-Syn","superpathway of fatty acid biosynthesis initiation (E. coli)",0.977443609022556,"Y","conserved",0.00277633846391213,116,0.784644194756554,"Lipid metabolism"
"1618","FERMENTATION-PWY","binary_outcome","Ub-2",1.56511116834705,0.306799662092236,396,332,5.47879375809509e-07,3.0161036345069e-06,"Ub","Energy-Metabolism|Fermentation","Energy-Metabolism","Fermentation",NA,NA,"Fermentation"," ","mixed acid fermentation",0.909774436090226,"N","all_low",0.0013108929235343,174,0.676029962546816,"Energy metabolism"
"1619","FOLSYN-PWY","binary_outcome","Ub-2",1.35628962252667,0.327105951328667,396,301,4.22477607608849e-05,0.000159342765499531,"Ub","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Folate-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Folate-Biosynthesis","Vitamin-Syn","Folate-Syn","superpathway of tetrahydrofolate biosynthesis and salvage",0.879699248120301,"N","all_low",0.00219537501055255,139,0.741573033707865,"Vitamin Syn"
"1620","GLCMANNANAUT-PWY","binary_outcome","Ub-2",1.28657551864851,0.327809582082705,396,247,0.000104727267165065,0.000370625718214029,"Ub","Degradation|AMINE-DEG","Degradation","AMINE-DEG",NA,NA,"Amine-Deg"," ","superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",0.804511278195489,"N","all_low",0.00105318476619464,191,0.644194756554307,"Amine metabolism"
"1621","GLUCONEO-PWY","binary_outcome","Ub-2",1.43796848545586,0.266696640543516,396,310,1.25843444418584e-07,8.21373379738066e-07,"Ub","Biosynthesis|Carbohydrates-Biosynthesis|CARBO-BIOSYNTHESIS|Gluconeogenesis","Biosynthesis","Carbohydrates-Biosynthesis","CARBO-BIOSYNTHESIS","Gluconeogenesis","Carbohydrates-Syn","Carbo-Syn","gluconeogenesis I",0.87218045112782,"N","all_low",0.0013481838493675,173,0.677902621722846,"Carbohydrate metabolism"
"1622","GLUTORN-PWY","binary_outcome","Ub-2",0.890444522965891,0.158485741812122,396,388,3.75368867240405e-08,2.90178769710668e-07,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|Other-Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","Other-Amino-Acid-Biosynthesis",NA,"Amino-Acid-Syn","Other-Amino-Acid-Syn","L-ornithine biosynthesis",0.984962406015038,"Y","conserved",0.00504864212995386,72,0.867041198501873,"Amino acid metabolism"
"1623","GLYCOGENSYNTH-PWY","binary_outcome","Ub-2",1.28337202277843,0.249815467344404,396,359,4.67668012349521e-07,2.60080680337234e-06,"Ub","Biosynthesis|Carbohydrates-Biosynthesis|Polysaccharides-Biosynthesis|GLYCOGEN-BIOSYN","Biosynthesis","Carbohydrates-Biosynthesis","Polysaccharides-Biosynthesis","GLYCOGEN-BIOSYN","Carbohydrates-Syn","Polysaccharides-Syn","glycogen biosynthesis I (from ADP-D-Glucose)",0.93984962406015,"N","all_low",0.00137670401346212,171,0.681647940074906,"Carbohydrate metabolism"
"1624","HEMESYN2-PWY","binary_outcome","Ub-2",1.61235750568608,0.203547615720749,396,382,2.72226281962641e-14,8.01963911727782e-13,"Ub","Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis|HEME-SYN","Biosynthesis","Cofactor-Biosynthesis","Porphyrin-Compounds-Biosynthesis","HEME-SYN","Cofactor-Syn","Porphyrin-Compounds-Syn","heme biosynthesis II (anaerobic)",0.992481203007519,"Y","conserved",0.00431219115965632,80,0.852059925093633,"Cofactor Syn"
"1625","HISDEG-PWY","binary_outcome","Ub-2",0.658564481279855,0.141957273325413,396,395,4.78736579854693e-06,2.22052285975156e-05,"Ub","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|HISTIDINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","HISTIDINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-histidine degradation I",1,"Y","conserved",0.00848991496503848,40,0.926966292134832,"Amino acid metabolism"
"1626","HISTSYN-PWY","binary_outcome","Ub-2",-0.76250370627956,0.065596663678308,396,389,5.82406028282654e-27,5.77111428025539e-25,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|HISTIDINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","HISTIDINE-SYN","Amino-Acid-Syn","Histidine-Syn","L-histidine biosynthesis",0.969924812030075,"Y","conserved",0.00974363489472643,27,0.951310861423221,"Amino acid metabolism"
"1627","HOMOSER-METSYN-PWY","binary_outcome","Ub-2",1.32453419299756,0.363348526629293,396,218,0.000308457338744322,0.00100966516285679,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-De-novo-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","L-methionine biosynthesis I",0.714285714285714,"N","all_low",0.00069057357935953,207,0.614232209737828,"Amino acid metabolism"
"1628","HSERMETANA-PWY","binary_outcome","Ub-2",1.04415941218255,0.221595963492625,396,384,3.48842326623478e-06,1.67505786792772e-05,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-De-novo-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","L-methionine biosynthesis III",0.969924812030075,"Y","conserved",0.00414796479190055,84,0.844569288389513,"Amino acid metabolism"
"1629","ILEUDEG-PWY","binary_outcome","Ub-2",1.35452923681073,0.315868692215202,396,307,2.27957690914121e-05,8.9701762850683e-05,"Ub","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|ISOLEUCINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","ISOLEUCINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-isoleucine degradation I",0.827067669172932,"N","all_low",0.00146821913713687,169,0.685393258426966,"Amino acid metabolism"
"1630","ILEUSYN-PWY","binary_outcome","Ub-2",0.918951031734297,0.131738724161421,396,392,1.32812322197875e-11,2.33492630960781e-10,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ISOLEUCINE-SYN","Amino-Acid-Syn","Isoleucine-Syn","L-isoleucine biosynthesis I (from threonine)",0.992481203007519,"Y","conserved",0.0115183606620028,10,0.98314606741573,"Amino acid metabolism"
"1631","LACTOSECAT-PWY","binary_outcome","Ub-2",1.81409068748085,0.326241965975581,396,324,5.01553040342533e-08,3.66907928841182e-07,"Ub","Degradation|Carbohydrates-Degradation|Sugars-And-Polysaccharides-Degradation|LACTOSE-DEG","Degradation","Carbohydrates-Degradation","Sugars-And-Polysaccharides-Degradation","LACTOSE-DEG","Carbohydrates-Deg","Sugars&Polysaccharides-Deg","lactose and galactose degradation I",0.93984962406015,"N","all_low",0.0017449210699746,152,0.717228464419476,"Carbohydrate metabolism"
"1632","LEU-DEG2-PWY","binary_outcome","Ub-2",1.52991269980262,0.309714170865539,396,328,1.16272408705196e-06,6.06396772673033e-06,"Ub","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|LEUCINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","LEUCINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-leucine degradation I",0.894736842105263,"N","all_low",0.00130737297038513,175,0.674157303370786,"Amino acid metabolism"
"1633","MET-SAM-PWY","binary_outcome","Ub-2",1.33666654083445,0.362401567391481,396,218,0.000262399698868328,0.000871998999288042,"Ub","Super-Pathways","Super-Pathways",NA,NA,NA,"Other Super-Pathways","S-Adenosyl-L-Methionine Syn","superpathway of S-adenosyl-L-methionine biosynthesis",0.714285714285714,"N","all_low",0.00110797819595863,190,0.646067415730337,"Amino acid metabolism"
"1634","METSYN-PWY","binary_outcome","Ub-2",1.2865079058919,0.354724881013827,396,218,0.000330563222542729,0.0010755639181241,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-De-novo-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","L-homoserine and L-methionine biosynthesis",0.714285714285714,"N","all_low",0.00117488484782329,188,0.649812734082397,"Amino acid metabolism"
"1635","NAGLIPASYN-PWY","binary_outcome","Ub-2",1.58805583617307,0.273491992311984,396,351,1.36100223504985e-08,1.20609141154824e-07,"Ub","Biosynthesis|Lipid-Biosynthesis","Biosynthesis","Lipid-Biosynthesis",NA,NA,"Lipid-Syn"," ","lipid IVA biosynthesis",0.932330827067669,"N","all_low",0.00150443134725641,167,0.689138576779026,"Lipid metabolism"
"1636","NONMEVIPP-PWY","binary_outcome","Ub-2",-0.668946829252618,0.0544625760992998,396,394,3.76841623647206e-29,5.13446712219318e-27,"Ub","Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis|ISOPRENOIDS|Isopentenyl-Diphosphate-Biosynthesis","Biosynthesis","SECONDARY-METABOLITE-BIOSYNTHESIS","Terpenoid-Biosynthesis","ISOPRENOIDS","Secondary-Metabolite-Syn","Terpenoid-Syn","methylerythritol phosphate pathway I",0.992481203007519,"Y","conserved",0.00949406679548858,32,0.941947565543071,"Secondary metabolite metabolism"
"1637","NONOXIPENT-PWY","binary_outcome","Ub-2",0.481781643996599,0.191194901536564,396,391,0.0121431392514435,0.0300818676910758,"Ub","Energy-Metabolism|Pentose-Phosphate-Cycle","Energy-Metabolism","Pentose-Phosphate-Cycle",NA,NA,"Pentose-Phosphate-Cycle"," ","pentose phosphate pathway (non-oxidative branch)",0.992481203007519,"Y","conserved",0.00744439805757815,51,0.906367041198502,"Energy metabolism"
"1638","P105-PWY","binary_outcome","Ub-2",1.40064242115283,0.234275890809142,396,347,5.13371393278396e-09,5.35252259303037e-08,"Ub","Energy-Metabolism|TCA-VARIANTS","Energy-Metabolism","TCA-VARIANTS",NA,NA,"Tca-Variants"," ","TCA cycle IV (2-oxoglutarate decarboxylase)",0.947368421052632,"N","all_low",0.00276055844518826,119,0.779026217228464,"Energy metabolism"
"1639","P108-PWY","binary_outcome","Ub-2",0.504245547570553,0.182513881236099,396,385,0.0060040592461415,0.0162796631300852,"Ub","Energy-Metabolism|Fermentation|Pyruvate-Degradation","Energy-Metabolism","Fermentation","Pyruvate-Degradation",NA,"Fermentation","Pyruvate-Deg","pyruvate fermentation to propanoate I",0.969924812030075,"Y","conserved",0.00458656723100371,75,0.861423220973783,"Energy metabolism"
"1640","P161-PWY","binary_outcome","Ub-2",1.11917303596601,0.389499271161808,396,216,0.00428856507256193,0.011911709101635,"Ub","Energy-Metabolism|Fermentation","Energy-Metabolism","Fermentation",NA,NA,"Fermentation"," ","acetylene degradation",0.699248120300752,"N","all_low",0.000640700997836045,211,0.606741573033708,"Energy metabolism"
"1641","P221-PWY","binary_outcome","Ub-2",1.57301678364271,0.295821998358477,396,327,1.79844890561749e-07,1.1266145443236e-06,"Ub","Degradation|Other-Degradation","Degradation","Other-Degradation",NA,NA,"Other-Deg"," ","octane oxidation",0.879699248120301,"N","all_low",0.00118332956257091,187,0.651685393258427,"Lipid metabolism"
"1642","P4-PWY","binary_outcome","Ub-2",1.12058676823664,0.335914130173955,396,218,0.000943491371840152,0.00285668220918268,"Ub","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",0.714285714285714,"N","all_low",0.00203309804742075,145,0.730337078651685,"Amino acid metabolism"
"1643","PANTO-PWY","binary_outcome","Ub-2",1.72181653464309,0.17045624404095,396,392,2.10394164369585e-21,1.52886426108565e-19,"Ub","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Pantothenate-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Pantothenate-Biosynthesis","Vitamin-Syn","Pantothenate-Syn","phosphopantothenate biosynthesis I",1,"Y","conserved",0.0083313085518624,41,0.925093632958802,"Vitamin Syn"
"1644","PANTOSYN-PWY","binary_outcome","Ub-2",0.826844220955762,0.180087901520267,396,385,5.989115075192e-06,2.69757662477656e-05,"Ub","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","pantothenate and coenzyme A biosynthesis I",0.977443609022556,"Y","conserved",0.00604137961666346,66,0.878277153558052,"Cofactor Syn"
"1645","PENTOSE-P-PWY","binary_outcome","Ub-2",0.916251677100065,0.301462497283213,396,273,0.00253466157558953,0.00727047662471733,"Ub","Energy-Metabolism|Pentose-Phosphate-Cycle","Energy-Metabolism","Pentose-Phosphate-Cycle",NA,NA,"Pentose-Phosphate-Cycle"," ","pentose phosphate pathway",0.827067669172932,"N","all_low",0.00163738272451465,159,0.704119850187266,"Energy metabolism"
"1646","PHOSLIPSYN-PWY","binary_outcome","Ub-2",1.41876497448137,0.250755414023414,396,357,3.10084250212533e-08,2.50364320541971e-07,"Ub","Biosynthesis|Lipid-Biosynthesis|Phospholipid-Biosynthesis","Biosynthesis","Lipid-Biosynthesis","Phospholipid-Biosynthesis",NA,"Lipid-Syn","Phospholipid-Syn","superpathway of phospholipid biosynthesis I (bacteria)",0.947368421052632,"N","all_low",0.00273064271306044,121,0.775280898876405,"Lipid metabolism"
"1647","POLYISOPRENSYN-PWY","binary_outcome","Ub-2",1.45932653876863,0.29024350785373,396,282,7.67928219973881e-07,4.16438686453498e-06,"Ub","Biosynthesis|Cofactor-Biosynthesis|Polyprenyl-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Polyprenyl-Biosynthesis",NA,"Cofactor-Syn","Polyprenyl-Syn","polyisoprenoid biosynthesis (E. coli)",0.849624060150376,"N","all_low",0.00102369658425945,194,0.638576779026217,"Cofactor Syn"
"1648","PWY-1042","binary_outcome","Ub-2",1.57183707480766,0.265826748806351,396,374,7.98496174923683e-09,7.82905598841964e-08,"Ub","Energy-Metabolism|GLYCOLYSIS-VARIANTS","Energy-Metabolism","GLYCOLYSIS-VARIANTS",NA,NA,"Glycolysis-Variants"," ","glycolysis IV (plant cytosol)",0.977443609022556,"Y","variable",0.00363505399980151,97,0.820224719101124,"Energy metabolism"
"1649","PWY-1269","binary_outcome","Ub-2",1.3816492910713,0.227682100081401,396,364,3.09211611819046e-09,3.54779638823958e-08,"Ub","Biosynthesis|Carbohydrates-Biosynthesis|CARBO-BIOSYNTHESIS|SUGAR-NUCLEOTIDES|CMP-Sugar-Biosynthesis","Biosynthesis","Carbohydrates-Biosynthesis","CARBO-BIOSYNTHESIS","SUGAR-NUCLEOTIDES","Carbohydrates-Syn","Carbo-Syn","CMP-3-deoxy-D-manno-octulosonate biosynthesis I",0.954887218045113,"Y","variable",0.00167477213204412,155,0.711610486891386,"Carbohydrate metabolism"
"1650","PWY-1861","binary_outcome","Ub-2",1.4054229154417,0.272940847432783,396,325,4.26182434303305e-07,2.44494133363475e-06,"Ub","Degradation|C1-COMPOUNDS|Formaldehyde-Assimilation","Degradation","C1-COMPOUNDS","Formaldehyde-Assimilation",NA,"C1-Compounds","Formaldehyde-Assimilation","formaldehyde assimilation II (RuMP Cycle)",0.932330827067669,"N","all_low",0.00205629054918595,144,0.732209737827715,"C1 Compounds"
"1651","PWY-2941","binary_outcome","Ub-2",1.07875398445411,0.314848438664194,396,326,0.00068099061223464,0.00210874933902204,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","LYSINE-SYN","Amino-Acid-Syn","Lysine-Syn","L-lysine biosynthesis II",0.917293233082707,"N","all_low",0.00305910407340102,106,0.803370786516854,"Amino acid metabolism"
"1652","PWY-2942","binary_outcome","Ub-2",-0.518715610612212,0.0512974706647584,396,395,2.69844892191562e-21,1.83831832805501e-19,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","LYSINE-SYN","Amino-Acid-Syn","Lysine-Syn","L-lysine biosynthesis III",1,"Y","conserved",0.010206756985902,16,0.971910112359551,"Amino acid metabolism"
"1653","PWY-3001","binary_outcome","Ub-2",0.933485945773074,0.127544259011004,396,393,1.4546643944862e-12,2.99166828299992e-11,"Ub","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ISOLEUCINE-SYN","Amino-Acid-Syn","Isoleucine-Syn","superpathway of L-isoleucine biosynthesis I",1,"Y","conserved",0.00944455707332281,33,0.940074906367041,"Amino acid metabolism"
"1654","PWY-3781","binary_outcome","Ub-2",1.79511729868564,0.217411606184685,396,381,2.3777702137746e-15,8.63923177671439e-14,"Ub","Energy-Metabolism|Respiration|AEROBIC-RESPIRATION","Energy-Metabolism","Respiration","AEROBIC-RESPIRATION",NA,"Respiration","Aerobic-Respiration","aerobic respiration I (cytochrome c)",0.992481203007519,"Y","variable",0.00429903113739795,81,0.850187265917603,"Energy metabolism"
